comment_id,text
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI2I8JW4Ye,@Lucas Zhu Well.. Android copied homescreen widgets from various other mobile OS that had it before Android and iOS was made. And now about 15years later iOS does the same.
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI2diHyag_,Apple basically copies everything from android
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9ARa3e1pPau,samsung always copies apple💀
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHq3recxkj,"Yeah! Tiles, not android widgets. At least windows Mobile DNA is being incorporated into this new update. In the verge’s iOS 14 hands on video, the presenter also mentioned windows mobile tiles."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI2343BJu2, @TrentonMatthews  Folders are not tiles.
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI-uCWO96V,"Jailbreakers develop awesome modifications for iOS, Android copies Apple jailbreakers, then Apple copies Android."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI1mHg-cbR, @DatGuyZee  A little problem in your theory..: Android already have most or even all of the features way before jailbreakers make them.. Many jailbreakers are inspired by Android.
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHoV4WRj00,Apple had Dashboard widgets long before Android or Windows
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AIgiTcNZBK,Straight facttssssssss
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AIpBZ1zGDy,wtf💀mine never put anyone on pause when i went into a app
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AIr3cNB8Ev," @ericaa3247  really? What iOS version are you using? I am on the latest 13.5 and if I go into another app it pauses my FaceTime video on the other person's screen. Yes they can still hear you but they don't see you. It just says ""paused"""
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AI_GRYWDOS,I don't get it. Could someone please explain this joke to a non-native speaker?
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AIaCj566a8," @andrybak  if you were on facetime while in another app, the camera would pause you but resume the audio"
Ugwqnt3SWUiVXJbFq394AaABAg.9AIJzU-NemQ9AIaEEXBsx6, @andrybak  it means the iOS update released after a long time
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHKCpPg760,10 years later:You can change the entire iPhone size
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHEUAOQs16,Apple made widgets. Watch Steve jobs introducing widgets in Mac like a decade ago. 😅
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHG9PSSGA0," @shyamsriram  do you mean ""Exposé""? Well, brace yourself, they didn't put anything original in here. Linux desktops had widgets since early 2000s and Microsoft decided to copy that during the development of Windows Vista. Apple copied widgets first though. Many of things Apple has in iOS and Mac os were copied, but originals were never mentioned or appreciated."
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHFIjheBBn, @shyamsriram  but why now it just added
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHGk-Arc41," @shyamsriram  it's funny to see isheeps defending copy features by comparing Android with mac os, ipad os, tv os, watch os...... 🤣🤣 is there any more apple os to compare?"
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHLYu7zvxb,😂😂
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHMwqPXNHp,Can these hardcore fanboys just get a life?
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHNN9Ed042,Laugh in internet explorer
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHOeEfhaQR,"do anyone know how backtap works ? from an engineering point of view, because i can't seem to get how it works since there is no sensors at the back, uses gyroscope maybe ?"
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHOlJsrmSY,Tho u can change the size of it in iOS 14...
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHGhqfzl_r,"Yeah! and iPhone users be like: OMG, so innovative and useful!"
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHFZWcX-Fu,Holy shit this comment got liked alot.
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHFxvk84xL,Apple = Internet Explorer
UgzxKow-Crsx74LO56F4AaABAg.9AHDbYlfbsj9AHL20Dvtm7,"It's 2020 and i sheeps are still stuck with the notch , what next a phone without a charging port?"
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9AHjPiC-dPQ,That’s what she said
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9AHoIFQO2H-,that's what she said
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9AHsaaTrg57,Thats what she said
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9AHx36bTa_0,That's what she said
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9ATcOQw7gOw,"""straight from Android"" 
-Marques Brownlee, 2020"""
UgzvIZIm_L4XgoOeHxh4AaABAg.9AHcjuVKqeq9AHgSUEW92f,"""Choti choti magar moti baatein""
                             - Shaktiman, 1997

😂😂"
Ugz_ofdPIJ_gkTyYOvF4AaABAg.9AypIuwB0sr9B9Vg755ZIM,it’s grateful hands because when you type in thank you it pops up as an option in the suggested words
